source,target,weight
3010_1,20559030_1,0.7543501179910368
3010_1,20560010_1,0.7764261826820242
3010_1,20560020_1,0.8437016143148686
3010_1,20561040_1,0.7723105116244133
3010_1,20575010_1,0.842225416426553
3010_1,20588020_1,0.8300847126992748
3010_1,20588030_1,0.7366321104523086
3010_1,20634040_1,0.7849624060150375
3010_1,20674010_1,0.7618377909192475
3010_1,20676010_1,0.7123023785038183
3010_1,20678010_1,0.914720155492982
3010_1,20678040_1,0.7674040012425749
3010_1,20679010_1,0.7694974513347392
3010_1,20692010_1,0.8247372270737947
3010_1,20692020_1,0.7808560099477899
3010_1,20696020_1,0.7074581944654781
3010_1,20700010_1,0.7775658072006926
3010_1,20712030_1,0.7748945303889225
3010_1,20777010_1,0.7742839401783739
3010_1,20806010_1,0.8471635678460863
3010_1,20806040_1,0.8475545579001419
3010_1,20831010_1,0.768620317585248
3010_1,20860020_1,0.8543820777203781
3010_1,20861020_1,0.7619284362230401
3010_1,20870010_1,0.7765265317862533
3010_1,20870020_1,0.7624578557741297
3010_1,20876010_1,0.7662959436632207
3010_1,20887010_1,0.7789868347280147
3010_1,20887040_1,0.7619730942193226
3010_1,20911020_1,0.7803246363949579
3010_1,20913040_1,0.7002140297421158
3010_1,21001010_1,0.7742839401783739
3010_1,21002010_1,0.7009451046057475
3010_1,21002040_1,0.8508949825399859
3010_1,21003010_1,0.7055210380980048
3010_1,21003020_1,0.702639716390369
3010_1,21011010_1,0.8385764533335637
3010_1,21012020_1,0.7783574845913275
3010_1,21012030_1,0.7786144625782012
3010_1,21019020_1,0.7781348861948014
3010_1,21040020_1,0.76755938245943
3010_1,21040030_1,0.8432595066695849
3010_1,21058010_1,0.7041200987789047
3010_1,21078010_1,0.7678220217684164
3010_1,21078040_1,0.7755001618397827
3010_1,21080010_1,0.7004162085459954
3010_1,21081010_1,0.7011311978861543
3010_1,21099010_1,0.7713586362791311
3010_1,21137020_1,0.8495585091551259
3010_1,21137030_1,0.8421735245758566
3010_1,21163010_1,0.7694859355544565
3010_1,21169010_1,0.8513417072690916
3010_1,21169040_1,0.7514531395700015
3010_1,21190010_1,0.8417018475601047
3010_1,21190040_1,0.7739258017786123
3010_1,21192010_1,0.7042434026009341
3010_1,21192040_1,0.7813496780593453
3010_1,21195010_1,0.7091967884417065
3010_1,21199010_1,0.7595664004268396
3010_1,21201010_1,0.7783176868999409
3010_1,21206010_1,0.7516024975490416
3010_1,21210010_1,0.8441691401060621
3010_1,21227010_1,0.8317468515546591
3010_1,21227020_1,0.7670590115318555
3010_1,21253010_1,0.772685070705601
3010_1,21253040_1,0.8470070003690442
3010_1,21349020_1,0.7729973610753645
3010_1,21350010_1,0.8377101763690343
3010_1,21350040_1,0.8347956856876502
3010_1,21368010_1,0.7816219813751937
3010_1,21390010_1,0.8423081482977273
3010_1,21402030_1,0.7053415159031626
3010_1,21410010_1,0.7780952305253109
3010_1,21412010_1,0.8989868490674235
3010_1,21412020_1,0.8462295567284612
3010_1,21416010_1,0.8348758083352898
3010_1,21416040_1,0.777614220887122
3010_1,21423020_1,0.9107874271624068
3010_1,21431010_1,0.7693334476049287
3010_1,21435030_1,0.8135261170342895
3010_1,21440010_1,0.7521460458774772
3010_1,21442010_1,0.9055525000646132
3010_1,21448010_1,0.777578185403795
3010_1,21448020_1,0.7568184214996232
3010_1,21468010_1,0.7841849623744546
3010_1,21479010_1,0.8541769915842009
3010_1,21485020_1,0.7750227723877572
3010_1,21485030_1,0.7750457271055575
3010_1,21505010_1,0.7017729121609735
3010_1,21582010_1,0.7761118947434149
3010_1,21583010_1,0.7772028623545805
3010_1,21583020_1,0.7757349964175149
3010_1,21587010_1,0.7031887071762559
3010_1,21629040_1,0.749528077361838
3010_1,21668020_1,0.7135338345864661
3010_1,21671010_1,0.7584510818922747
3010_1,21671020_1,0.7833357753781139
3010_1,21673010_1,0.9148434593150114
3010_1,21673020_1,0.8368789853308054
3010_1,21675020_1,0.7073115239249298
3010_1,21675030_1,0.76755938245943
3010_1,21678010_1,0.8513417072690916
3010_1,21678020_1,0.8311772452956843
3010_1,21682010_1,0.7586972236770699
3010_1,21693010_1,0.7014620077053672
3010_1,21710020_1,0.8506502407343182
3010_1,21743010_1,0.7658425712802237
3010_1,21746010_1,0.7666521215433268
3010_1,21749010_1,0.8404349305996281
3010_1,21755020_1,0.7732014835895449
3010_1,21755030_1,0.7738870956661483
3010_1,21764020_1,0.8483618920041762
3010_1,21774010_1,0.7548811231102537
3010_1,21791030_1,0.8303714391277035
3010_1,21825020_1,0.7681311756497792
3010_1,21835010_1,0.7068759297331368
3010_1,21835020_1,0.7563678807039124
3010_1,21873010_1,0.7060663984062865
3010_1,21912020_1,0.8551595213609611
3010_1,21912030_1,0.768201354020293
3010_1,21922030_1,0.768755620885323
3010_1,21924010_1,0.7017636371706102
3010_1,21997010_1,0.7635330719906317
3010_1,21997040_1,0.8497860560198989
3010_1,22018010_1,0.7664899325377468
3010_1,22026010_1,0.9149130054479532
3010_1,22026020_1,0.8406669089592236
3010_1,22027030_1,0.7114248660292701
3010_1,22034020_1,0.7024789976887686
3010_1,22035010_1,0.7775035858299004
3010_1,22047020_1,0.7680196448940765
3010_1,22047030_1,0.772373676034319
3010_1,22052010_1,0.7611084872127429
3010_1,22060020_1,0.843301491292346
3010_1,22067010_1,0.7003130032236294
3010_1,22109020_1,0.7023478891803555
3010_1,22113010_1,0.7033918763598811
3010_1,22122010_1,0.7074809968699403
3010_1,22132010_1,0.77343970165028
3010_1,22137010_1,0.770431618539231
3010_1,22168010_1,0.7603246618491238
3010_1,22174010_1,0.75643891017666
3010_1,22182010_1,0.7005747300247798
3010_1,22242010_1,0.8943413694422244
3010_1,22242020_1,0.8515212294639339
3010_1,22243010_1,0.8448044867228155
3010_1,22245010_1,0.7685560039643458
3010_1,22245020_1,0.7651950688241197
3010_1,22261010_1,0.7785560469825723
3010_1,22262020_1,0.7730698543341786
3010_1,22266010_1,0.7638310709782694
3010_1,22267010_1,0.7767445233903991
3010_1,22275010_1,0.8883537245787753
3010_1,22314010_1,0.7578845891374806
3010_1,22314020_1,0.8294848307338787
3010_1,22330020_1,0.7666521215433268
3010_1,22333010_1,0.7618458323087918
3010_1,22333020_1,0.7758456314747362
3010_1,22335030_1,0.7585211285323341
3010_1,22348010_1,0.7691196137432544
3010_1,22370010_1,0.7114248660292701
3010_1,22370020_1,0.8456223500009156
3010_1,22375030_1,0.8534506758262876
3010_1,22375040_1,0.8371134411834806
3010_1,22388020_1,0.7607751858354798
3010_1,22415010_1,0.704289582015357
3010_1,22415040_1,0.7000279364617088
3010_1,22420010_1,0.7693078836635938
3010_1,22427010_1,0.7778892383992106
3010_1,22429040_1,0.7346538281113655
3010_1,22439040_1,0.7798734801710298
3010_1,22450020_1,0.7641708858090233
3010_1,22499020_1,0.7767222379593614
3010_1,22499030_1,0.7087641554407562
3010_1,22516010_1,0.7709878829731067
3010_1,22522010_1,0.8274092781450332
3010_1,22523020_1,0.7674040012425749
3010_1,22523030_1,0.8407676367885095
3010_1,22532020_1,0.7680501943528485
3010_1,22544010_1,0.8155420101352451
3010_1,22544020_1,0.8443137695106611
3010_1,22545010_1,0.8431683341009263
3010_1,22545040_1,0.7745811949575531
3010_1,22565010_1,0.7750457271055575
3010_1,22568010_1,0.755512027940743
3010_1,22572010_1,0.775594849621899
3010_1,22574010_1,0.7068891154713693
3010_1,22574020_1,0.7463379907893379
3010_1,22583020_1,0.9162571888379324
3010_1,22589010_1,0.848832615689373
3010_1,22589040_1,0.7534171614031442
3010_1,22599010_1,0.7550437241165523
3010_1,22599020_1,0.7770290628874534
3010_1,22600040_1,0.774784554327022
3010_1,22665010_1,0.845242842451481
3010_1,22726010_1,0.7679558009059666
3010_1,22731010_1,0.7081478054533019
3010_1,22731020_1,0.7347465516002976
3010_1,22738020_1,0.7071672732453875
3010_1,22741010_1,0.8908705632128037
3010_1,22764020_1,0.7578256092277952
3010_1,22795010_1,0.769631794786346
3010_1,22798010_1,0.7017371672393522
3010_1,22837040_1,0.8456429654740036
3010_1,22861010_1,0.7366029263248103
3010_1,22911010_1,0.8401245801666366
3010_1,22911020_1,0.8288952782885782
3010_1,22912020_1,0.7077724824040874
3010_1,22912030_1,0.7636493248028624
3010_1,22930020_1,0.8404384561045275
3010_1,22970010_1,0.8441667675856881
3010_1,22984040_1,0.8401107354330835
3010_1,23015010_1,0.8401725345117153
3010_1,23028020_1,0.7683438400606213
3010_1,23034010_1,0.8321738668006
3010_1,23074030_1,0.7819548872180451
3010_1,23087030_1,0.7683111201367818
3010_1,23105010_1,0.8513418492909879
3010_1,23105020_1,0.7769496095265763
3010_1,23107030_1,0.84419351778721
3010_1,23108010_1,0.7090775373894425
3010_1,23119020_1,0.7018622727497861
3010_1,23119030_1,0.774681734247626
3010_1,23140010_1,0.774681734247626
3010_1,23183010_1,0.9101589830156426
3010_1,23183040_1,0.7683905734976589
3010_1,23186010_1,0.7829790702331416
3010_1,23186040_1,0.7583583110627106
3010_1,23199010_1,0.7674920232578626
3010_1,23201010_1,0.7720792869414029
3010_1,23201040_1,0.8295479951437843
3010_1,23212010_1,0.7736299320902749
3010_1,23212020_1,0.7658562596524718
3010_1,23258010_1,0.85405864652186
3010_1,23283010_1,0.7070392206090814
3010_1,23303020_1,0.7769333205756048
3010_1,23323010_1,0.7023156159050884
3010_1,23366010_1,0.7381669568658848
3010_1,23366020_1,0.8299646976789842
3010_1,23381010_1,0.7718309352410135
3010_1,23387010_1,0.777536200781034
3010_1,23401040_1,0.7080767313843067
3010_1,23406010_1,0.7693078836635938
3010_1,23406020_1,0.704248351069181
3010_1,23425010_1,0.7697582388703048
3010_1,23425020_1,0.7498314676927664
3010_1,23454020_1,0.7023757923664027
3010_1,23461020_1,0.7068267520786808
3010_1,23486010_1,0.7831768686563596
3010_1,23488010_1,0.7695678466488456
3010_1,23489010_1,0.7765120177659375
3010_1,23516010_1,0.7076533733737198
3010_1,23516020_1,0.8306744339242201
3010_1,23524020_1,0.7722083875895285
3010_1,23524030_1,0.7042795327655251
3010_1,23527020_1,0.7808304460064551
3010_1,23548020_1,0.7690063591710568
3010_1,23597010_1,0.8373697972242239
3010_1,23597020_1,0.7784093764420239
3010_1,23605020_1,0.7432757239235123
3010_1,23605030_1,0.7457157966351555
3010_1,23640010_1,0.7767843210817859
3010_1,23677010_1,0.8258636658542305
3010_1,23678020_1,0.7664796503582831
3010_1,23678030_1,0.7698731634004523
3010_1,23701020_1,0.7059544350669817
3010_1,23754020_1,0.8450545992888903
3010_1,23754030_1,0.8404349305996281
3010_1,23807020_1,0.7683232142960915
3010_1,23807030_1,0.7431898888395989
3010_1,23827040_1,0.7033559828984506
3010_1,23831040_1,0.7080634036241779
3010_1,23886010_1,0.7744924468467445
3010_1,23886020_1,0.7706506070410353
3010_1,23913010_1,0.7274236642084231
3010_1,23923020_1,0.8431865667621985
3010_1,23965020_1,0.7004840041046936
3010_1,23967010_1,0.7014685314502995
3010_1,23967040_1,0.7614971750712767
3010_1,24014010_1,0.8288895555608629
3010_1,24014040_1,0.8411868102988763
3010_1,24055040_1,0.7730623913236614
3010_1,24056010_1,0.7056238581774008
3010_1,24056020_1,0.7593202253663827
3010_1,24058010_1,0.7604409414191032
3010_1,24065010_1,0.7808304460064551
3010_1,24065040_1,0.7721608798930223
3010_1,24075010_1,0.8485271804489667
3010_1,24103010_1,0.7761374586847498
3010_1,24103020_1,0.7820221043977162
3010_1,24109010_1,0.7530867162440178
3010_1,24132010_1,0.7715568569945095
3010_1,24132020_1,0.9054303927942124
3010_1,24187010_1,0.7660164946563095
3010_1,24187020_1,0.7062289253142044
3010_1,24218040_1,0.7005577450292971
3010_1,24231010_1,0.7749434610487762
3010_1,24231020_1,0.7007701521540952
3010_1,24240010_1,0.8413917544131572
3010_1,24249020_1,0.7520755258310969
3010_1,24249030_1,0.8428219149089462
3010_1,24280030_1,0.9176581281570328
3010_1,24382010_1,0.7619901841875112
3010_1,24400020_1,0.7657764313400666
3010_1,24407010_1,0.8224686557503331
3010_1,24417010_1,0.7767777973368535
3010_1,24417020_1,0.8434844340193817
3010_1,24420010_1,0.8443349492978056
3010_1,24420020_1,0.8434844340193817
3010_1,24443010_1,0.7819965404563813
3010_1,24539010_1,0.8386850397077785
3010_1,24548010_1,0.7686960087380652
3010_1,24551010_1,0.7709896949529528
3010_1,24563010_1,0.7792746527353661
3010_1,24577010_1,0.7687059159660008
3010_1,24577020_1,0.8325051129769434
3010_1,24582010_1,0.7497456326088532
3010_1,24582040_1,0.8483618920041762
3010_1,24650020_1,0.7484855299550148
3010_1,24697020_1,0.7766311267963051
3010_1,24753030_1,0.7781093222534665
3010_1,24769010_1,0.8402289422470566
3010_1,24838010_1,0.8443256743074423
3010_1,24838040_1,0.7702782719404122
3010_1,24843010_1,0.7633414453450378
3010_1,24843040_1,0.7084845644119487
3010_1,24884020_1,0.7738043637949741
3010_1,24902010_1,0.7748705314328315
3010_1,24968010_1,0.8076916458734376
3010_1,24977010_1,0.7788471102245591
3010_1,24977020_1,0.7035148896202048
3010_1,24978010_1,0.8350297089567233
3010_1,24978020_1,0.853176185579065
3010_1,25043010_1,0.8840005315049402
3010_1,25043040_1,0.7635599642140498
3010_1,25087010_1,0.7479112963207759
3010_1,25092010_1,0.7530170383806216
3010_1,25097010_1,0.7718425968167213
3010_1,25097040_1,0.7514563439819179
3010_1,25102010_1,0.7679754527570577
3010_1,25220010_1,0.8473989296886847
3010_1,25361010_1,0.7651483621448306
3010_1,25361020_1,0.8542025555255358
3010_1,25375010_1,0.8492790601482147
3010_1,25383040_1,0.9234825027274208
3010_1,25391010_1,0.7161826561584094
3010_1,25399010_1,0.753222651781665
3010_1,25399040_1,0.7790123986693496
3010_1,25400010_1,0.7567538749490891
3010_1,25510030_1,0.7035377023161089
3010_1,25556040_1,0.7614910876834748
3010_1,25557010_1,0.7732655605072866
3010_1,25565040_1,0.7807111949541912
3010_1,25575010_1,0.7484135433781834
3010_1,25575040_1,0.845153339840772
3010_1,30091010_1,0.916273477788904
3010_1,30113010_1,0.8228166028783668
3010_1,30118010_1,0.83717833318341
3010_1,30146010_1,0.7671784046060157
3010_1,30176010_1,0.7769034301121535
3010_1,30176040_1,0.7605839176751074
3010_1,30219020_1,0.9168105061459358
3010_1,30219030_1,0.7594219168176655
3010_1,30226010_1,0.7000405578858848
3010_1,30226020_1,0.725318312063862
3010_1,30229010_1,0.7599259144493167
3010_1,30237030_1,0.8408827506811853
3010_1,30254010_1,0.8314681665157747
3010_1,30313010_1,0.8428955138116534
3010_1,30423010_1,0.7691196137432544
3010_1,30423020_1,0.8453543732071838
3010_1,30487010_1,0.7706834484038876
3010_1,30491020_1,0.7626505534157628
3010_1,30523020_1,0.853176185579065
3010_1,30580010_1,0.8395888365245847
3010_1,30622010_1,0.7000839181313613
3010_1,30644010_1,0.772596659673815
3010_1,30644020_1,0.7742312370190185
3010_1,30683030_1,0.7732829921513418
3010_1,30732040_1,0.7797642783685976
3010_1,30760010_1,0.7630156519175875
3010_1,30760020_1,0.7612000717821201
3010_1,30761010_1,0.7817476141504937
3010_1,30769010_1,0.8381214031711212
3010_1,30769020_1,0.7673344551096333
3010_1,30790040_1,0.7790819448022912
3010_1,30804030_1,0.7829790702331416
3010_1,30842040_1,0.7812579885172621
3010_1,30873010_1,0.7005577450292971
3010_1,30892030_1,0.8359488273289757
3010_1,30904010_1,0.8331209254080898
3010_1,30904020_1,0.8401080174633142
3010_1,30932040_1,0.7746172786048273
3010_1,30950010_1,0.833566980850433
3010_1,30971010_1,0.7732014835895449
3010_1,31126010_1,0.7584374265212499
3010_1,31135010_1,0.7026141524490341
3010_1,31135040_1,0.7027396432024379
3010_1,31232010_1,0.705349225908282
3010_1,31274010_1,0.840652110895115
3010_1,31326010_1,0.8491534273729147
3010_1,31333010_1,0.9212146274484704
3010_1,31355020_1,0.9118635020281995
3010_1,31378010_1,0.925563909774436
3010_1,31379010_1,0.7792746527353661
3010_1,31408010_1,0.8550338885856611
3010_1,31460010_1,0.7074581944654781
3010_1,31491010_1,0.7772736997204152
3010_1,31514010_1,0.7682580049767079
3010_1,31552010_1,0.7700927532655036
3010_1,31552040_1,0.7674613791178262
3010_1,31568010_1,0.7559369138873834
3010_1,31590010_1,0.8519346802465855
3010_1,31598030_1,0.7086499948786356
3010_1,31605010_1,0.7094018745778836
3010_1,31608010_1,0.7009451046057475
3010_1,31626020_1,0.7347278122570426
3010_1,31626030_1,0.7611478996611598
3010_1,31628010_1,0.7493635594029875
3010_1,31632020_1,0.8507552580365303
3010_1,31633020_1,0.8173439029962182
3010_1,31670010_1,0.8550338885856611
3010_1,31766020_1,0.703969429327136
3010_1,31770020_1,0.7252404645109476
3010_1,31770030_1,0.7805581426906067
3010_1,31810010_1,0.82962596790924
3010_1,31813010_1,0.8345559870314936
3010_1,31813020_1,0.7623803999820984
3010_1,31867020_1,0.7764844562557568
3010_1,31867030_1,0.7655037825748231
3010_1,31879020_1,0.7031297169751287
3010_1,31883020_1,0.7746336992862535
3010_1,31890010_1,0.7835258637962125
3010_1,31902010_1,0.7576688997288569
3010_1,31918030_1,0.780078566307207
3010_1,31919010_1,0.7749562244948485
3010_1,31919040_1,0.8455408414391187
3010_1,31923010_1,0.8423480880110104
3010_1,31923020_1,0.7819709765150465
3010_1,31995010_1,0.8367887866755853
3010_1,32014010_1,0.76660813935172
3010_1,32014040_1,0.7734717893365474
3010_1,32058040_1,0.8483618920041762
3010_1,32085010_1,0.7738217340334268
3010_1,32142010_1,0.7616941148452037
3010_1,32148030_1,0.7017225482463304
3010_1,32157010_1,0.7737348176620324
3010_1,32185010_1,0.7356685670134057
3010_1,32214010_1,0.7674295651839098
3010_1,32214020_1,0.7025850630027999
3010_1,32236020_1,0.8475029974338701
3010_1,32236030_1,0.7673344551096333
3010_1,32255010_1,0.7794919750527494
3010_1,32255020_1,0.9146219422059664
3010_1,32260010_1,0.7009451046057475
3010_1,32260020_1,0.7820221043977162
3010_1,32266010_1,0.7688642954228888
3010_1,32266020_1,0.705295478510636
3010_1,32321010_1,0.8933703118786435
3010_1,32321020_1,0.7713385480709094
3010_1,32372010_1,0.7057494909527009
3010_1,32372020_1,0.7077675339358405
3010_1,32379010_1,0.7673344551096333
3010_1,32379020_1,0.7787400953535012
3010_1,32398010_1,0.7021578007622569
3010_1,32398020_1,0.8482923458712345
3010_1,32399030_1,0.7468478161214105
3010_1,32414010_1,0.8359413066863848
3010_1,32441020_1,0.8376467790294968
3010_1,32443010_1,0.7628088855320188
3010_1,32449010_1,0.7688491121158104
3010_1,32463010_1,0.7168988585165039
3010_1,32463040_1,0.8404769152223892
3010_1,32480010_1,0.8416536232362039
3010_1,32480040_1,0.8287761322090204
3010_1,32481010_1,0.7002087498894443
3010_1,32481040_1,0.7756719740295055
3010_1,32529010_1,0.9146880780981564
3010_1,32542010_1,0.7193563422893188
3010_1,32552010_1,0.7782605189701014
3010_1,32634020_1,0.7643682145994488
3010_1,32634030_1,0.8410878368173625
3010_1,32664020_1,0.763732624761622
3010_1,32685010_1,0.7750102559362871
3010_1,32687010_1,0.7020779251092195
3010_1,32742020_1,0.7005577450292971
3010_1,32750010_1,0.7706506070410353
3010_1,32753010_1,0.8376705206995438
3010_1,32760030_1,0.7659409520433016
3010_1,32800010_1,0.7026625187948312
3010_1,32809010_1,0.7086499948786356
3010_1,32821010_1,0.7785958446739589
3010_1,32821020_1,0.704848611759634
3010_1,32845010_1,0.8419281134834264
3010_1,32852010_1,0.758671402449691
3010_1,32855020_1,0.8357831639326572
3010_1,32858010_1,0.8454776770292132
3010_1,32860010_1,0.7695891408768225
3010_1,32860020_1,0.8502756816531305
3010_1,32877020_1,0.8458415649144386
3010_1,32878010_1,0.7700836202970367
3010_1,32891020_1,0.8490341763206508
3010_1,32891030_1,0.8341076396850701
3010_1,32916010_1,0.761811463009886
3010_1,32916040_1,0.7714565078902803
3010_1,32918010_1,0.8333557599858219
3010_1,32918040_1,0.8379182607452447
3010_1,32921010_1,0.843063648183139
3010_1,32930010_1,0.847940589194509
3010_1,32937010_1,0.76660813935172
3010_1,32937040_1,0.7772650837253727
3010_1,32943010_1,0.8551595213609611
3010_1,32943020_1,0.7686960087380652
3010_1,32945010_1,0.8421458210437796
3010_1,32947010_1,0.8526335765162143
3010_1,32956010_1,0.834899469389043
3010_1,32956020_1,0.760823552181277
3010_1,32979020_1,0.842719648852165
3010_1,32985020_1,0.7725136808080384
